mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_knn__n_neighbors,param_umap__n_components,param_umap__n_neighbors,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
16.894140481948853,0.20253533229960966,1.7958153009414672,0.17089640067870768,10,2,50,"{'knn__n_neighbors': 10, 'umap__n_components': 2, 'umap__n_neighbors': 50}",0.5878594249201278,0.5632,0.5712,0.6096,0.592,0.5744,0.584,0.5744,0.5472,0.568,0.5771859424920127,0.016312514715679283,283
11.316390681266785,4.571181671616503,2.400618052482605,2.3960171773654277,10,3,10,"{'knn__n_neighbors': 10, 'umap__n_components': 3, 'umap__n_neighbors': 10}",0.6054313099041534,0.5616,0.5616,0.5504,0.5488,0.5616,0.6032,0.6016,0.5776,0.5712,0.5743031309904154,0.020677254068945976,288
18.62112557888031,7.713741395212165,5.02855966091156,4.091681332168406,10,3,20,"{'knn__n_neighbors': 10, 'umap__n_components': 3, 'umap__n_neighbors': 20}",0.5926517571884984,0.6416,0.5504,0.6448,0.6208,0.6096,0.5792,0.5696,0.5552,0.5792,0.5943051757188498,0.03201363215332651,251
18.183099007606508,6.350783180247305,3.4317520380020143,3.3080703747319644,10,3,30,"{'knn__n_neighbors': 10, 'umap__n_components': 3, 'umap__n_neighbors': 30}",0.6230031948881789,0.6464,0.6032,0.6464,0.6384,0.6496,0.5856,0.5984,0.6,0.5808,0.6171803194888179,0.025311960014358773,133
16.623659944534303,0.3672244118098851,1.754718828201294,0.14782775336956536,10,3,40,"{'knn__n_neighbors': 10, 'umap__n_components': 3, 'umap__n_neighbors': 40}",0.6501597444089456,0.6256,0.608,0.6416,0.6432,0.6464,0.5952,0.5888,0.5856,0.6176,0.6202159744408947,0.023587843761611046,107
17.83457314968109,0.16460233548289468,1.8542793273925782,0.1084695872779914,10,3,50,"{'knn__n_neighbors': 10, 'umap__n_components': 3, 'umap__n_neighbors': 50}",0.6293929712460063,0.616,0.5936,0.6464,0.6144,0.6192,0.5984,0.5936,0.5792,0.6032,0.6093392971246007,0.01871908665200525,200
11.303452920913696,0.5236962110395724,1.5699336767196654,0.15378190569269407,10,5,10,"{'knn__n_neighbors': 10, 'umap__n_components': 5, 'umap__n_neighbors': 10}",0.6150159744408946,0.6272,0.5824,0.6336,0.5984,0.6192,0.5792,0.6,0.5792,0.5968,0.6031015974440894,0.018853541898958333,223
14.132857942581177,0.414777598805026,1.7861417531967163,0.15467246276817825,10,5,20,"{'knn__n_neighbors': 10, 'umap__n_components': 5, 'umap__n_neighbors': 20}",0.6309904153354633,0.6512,0.5952,0.6656,0.6352,0.6096,0.5952,0.608,0.5696,0.5904,0.6150990415335464,0.02839541387327705,147
17.145657587051392,0.2869733116472347,1.8310396432876588,0.1649251298560323,10,5,30,"{'knn__n_neighbors': 10, 'umap__n_components': 5, 'umap__n_neighbors': 30}",0.6661341853035144,0.656,0.608,0.6832,0.6336,0.6368,0.6,0.5984,0.608,0.5936,0.6283734185303514,0.030060242305701198,12
18.42822382450104,0.21326645513865633,1.887971782684326,0.14118932447295549,10,5,40,"{'knn__n_neighbors': 10, 'umap__n_components': 5, 'umap__n_neighbors': 40}",0.6629392971246006,0.6304,0.608,0.6752,0.648,0.6336,0.6016,0.624,0.6016,0.6016,0.6286939297124601,0.025274056063684706,11
20.516641235351564,0.6367715789159923,1.9653722286224364,0.17622848073211086,10,5,50,"{'knn__n_neighbors': 10, 'umap__n_components': 5, 'umap__n_neighbors': 50}",0.6629392971246006,0.6304,0.6048,0.664,0.6368,0.632,0.5968,0.632,0.5888,0.6032,0.6251739297124601,0.024930799728167512,41
13.133843851089477,0.5771655971891657,1.7633123874664307,0.2632124688415316,10,10,10,"{'knn__n_neighbors': 10, 'umap__n_components': 10, 'umap__n_neighbors': 10}",0.6230031948881789,0.632,0.5968,0.6448,0.6064,0.6128,0.5904,0.616,0.6096,0.6112,0.6143003194888179,0.015152543021687457,152
16.665361738204957,0.3046959822498868,1.8926044225692749,0.17724263619933975,10,10,20,"{'knn__n_neighbors': 10, 'umap__n_components': 10, 'umap__n_neighbors': 20}",0.6261980830670927,0.648,0.5872,0.6592,0.6304,0.6368,0.6144,0.6016,0.5824,0.6144,0.6200598083067093,0.023749316755163848,108
19.29648826122284,0.18691412980965583,1.9166086196899415,0.1702014060737149,10,10,30,"{'knn__n_neighbors': 10, 'umap__n_components': 10, 'umap__n_neighbors': 30}",0.6565495207667732,0.6352,0.6208,0.6816,0.6304,0.632,0.608,0.6016,0.6,0.592,0.6258149520766773,0.02634898630258904,31
21.664621233940125,0.3799340255268889,2.0116999626159666,0.18207904107321218,10,10,40,"{'knn__n_neighbors': 10, 'umap__n_components': 10, 'umap__n_neighbors': 40}",0.65814696485623,0.6256,0.6016,0.68,0.6272,0.6112,0.5968,0.6192,0.6,0.6112,0.623094696485623,0.02544590235059701,64
23.920267486572264,0.1578387465761161,2.0610925436019896,0.1678930526196134,10,10,50,"{'knn__n_neighbors': 10, 'umap__n_components': 10, 'umap__n_neighbors': 50}",0.6597444089456869,0.6176,0.6064,0.6736,0.6336,0.6176,0.6032,0.6112,0.6016,0.6,0.6224544408945687,0.024232241417980055,75
14.32336609363556,0.2029639781147929,1.7141109704971313,0.1270681870033919,10,15,10,"{'knn__n_neighbors': 10, 'umap__n_components': 15, 'umap__n_neighbors': 10}",0.6070287539936102,0.632,0.6,0.6528,0.5952,0.6144,0.5952,0.6048,0.6112,0.616,0.612862875399361,0.016925211216725862,166
