mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_knn__n_neighbors,param_umap__n_components,param_umap__n_neighbors,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
9.475664281845093,0.0881850877377134,1.4622142314910889,0.07986071462324121,5,10,20,"{'knn__n_neighbors': 5, 'umap__n_components': 10, 'umap__n_neighbors': 20}",0.43130990415335463,0.4624,0.4608,0.4368,0.3952,0.4544,0.4224,0.456,0.4208,0.4304,0.4370509904153354,0.020430739562040945,94
10.793493843078613,0.09342287645932894,1.6034147024154664,0.113011524813791,5,10,30,"{'knn__n_neighbors': 5, 'umap__n_components': 10, 'umap__n_neighbors': 30}",0.43929712460063897,0.4448,0.4448,0.4288,0.392,0.4496,0.4144,0.4656,0.4288,0.424,0.4332097124600639,0.019491675107791304,160
12.590612959861755,0.37735529862733025,1.8073178291320802,0.2841671002011949,5,10,40,"{'knn__n_neighbors': 5, 'umap__n_components': 10, 'umap__n_neighbors': 40}",0.43929712460063897,0.4384,0.4336,0.4432,0.4144,0.456,0.4144,0.4656,0.4096,0.424,0.43384971246006393,0.01754489574089312,147
14.007995843887329,0.2547324260774805,1.762619137763977,0.06402691211918533,5,10,50,"{'knn__n_neighbors': 5, 'umap__n_components': 10, 'umap__n_neighbors': 50}",0.4440894568690096,0.4576,0.44,0.4448,0.4128,0.4464,0.4128,0.48,0.4224,0.432,0.43928894568690097,0.019593028543647154,71
9.418725943565368,0.2946969776826001,1.7270560264587402,0.20956819058903667,5,15,10,"{'knn__n_neighbors': 5, 'umap__n_components': 15, 'umap__n_neighbors': 10}",0.4249201277955272,0.4368,0.4352,0.4144,0.4032,0.4336,0.4016,0.4592,0.4208,0.448,0.42777201277955273,0.017583645330445593,228
11.309327650070191,0.06505906676891798,1.5877272129058837,0.07619975551908492,5,15,20,"{'knn__n_neighbors': 5, 'umap__n_components': 15, 'umap__n_neighbors': 20}",0.4217252396166134,0.448,0.4704,0.4336,0.3984,0.4672,0.408,0.4544,0.4096,0.4224,0.4333725239616613,0.02420647120231007,156
13.599629759788513,0.3822839423577438,2.001651382446289,0.19815798368428691,5,15,30,"{'knn__n_neighbors': 5, 'umap__n_components': 15, 'umap__n_neighbors': 30}",0.426517571884984,0.4544,0.4448,0.4336,0.3984,0.456,0.4064,0.4704,0.4144,0.424,0.4328917571884984,0.022133469473184574,165
14.99595935344696,0.2397615609728179,1.824874496459961,0.13449997243441375,5,15,40,"{'knn__n_neighbors': 5, 'umap__n_components': 15, 'umap__n_neighbors': 40}",0.4233226837060703,0.448,0.4352,0.4336,0.4096,0.4464,0.4192,0.4656,0.4288,0.432,0.434172268370607,0.015195618840065386,133
16.316129875183105,0.40731181221139995,1.9558302402496337,0.12621155144247675,5,15,50,"{'knn__n_neighbors': 5, 'umap__n_components': 15, 'umap__n_neighbors': 50}",0.44089456869009586,0.448,0.4352,0.4288,0.4064,0.4416,0.4112,0.464,0.4336,0.424,0.43336945686900963,0.016147938664182685,158
10.007792496681214,0.1484909205271912,1.730928325653076,0.1966302021706839,5,20,10,"{'knn__n_neighbors': 5, 'umap__n_components': 20, 'umap__n_neighbors': 10}",0.4185303514376997,0.432,0.4256,0.432,0.4,0.4144,0.3968,0.4528,0.4144,0.4464,0.42329303514377,0.017282473961547373,274
13.100451254844666,0.1575263794293773,1.8364361763000487,0.21562423928563748,5,20,20,"{'knn__n_neighbors': 5, 'umap__n_components': 20, 'umap__n_neighbors': 20}",0.4073482428115016,0.456,0.4576,0.4272,0.3888,0.4672,0.4176,0.456,0.4192,0.416,0.4312948242811502,0.024830659283507014,190
15.038680744171142,0.1791735762727153,1.9177729606628418,0.14771418516033416,5,20,30,"{'knn__n_neighbors': 5, 'umap__n_components': 20, 'umap__n_neighbors': 30}",0.43130990415335463,0.4352,0.4448,0.4064,0.3952,0.4496,0.4032,0.4544,0.4272,0.4176,0.42649099041533545,0.019370142916969663,244
16.995729064941408,0.3829062137526146,2.2294565200805665,0.24836445538525498,5,20,40,"{'knn__n_neighbors': 5, 'umap__n_components': 20, 'umap__n_neighbors': 40}",0.4424920127795527,0.448,0.4512,0.4144,0.3968,0.4384,0.4048,0.4496,0.4144,0.4112,0.42712920127795523,0.01969577500445101,236
18.27144887447357,0.4937150961472152,2.1221529483795165,0.16140883739112533,5,20,50,"{'knn__n_neighbors': 5, 'umap__n_components': 20, 'umap__n_neighbors': 50}",0.4440894568690096,0.4368,0.4528,0.4208,0.3888,0.44,0.4112,0.4528,0.4224,0.4144,0.428408945686901,0.01948270580949004,223
14.082580828666687,0.20489410989744058,1.9225310325622558,0.1829267359356531,5,30,10,"{'knn__n_neighbors': 5, 'umap__n_components': 30, 'umap__n_neighbors': 10}",0.4185303514376997,0.4432,0.4144,0.4384,0.4064,0.4112,0.3984,0.4352,0.4128,0.4576,0.42361303514376997,0.01790357404932184,268
17.48339204788208,0.47776702861664383,2.0611687898635864,0.3311112639307901,5,30,20,"{'knn__n_neighbors': 5, 'umap__n_components': 30, 'umap__n_neighbors': 20}",0.41214057507987223,0.448,0.4464,0.4368,0.392,0.4576,0.416,0.448,0.3984,0.4176,0.4272940575079872,0.02182433918994314,233
20.235243487358094,0.5348900894262674,2.109857368469238,0.23760954468622458,5,30,30,"{'knn__n_neighbors': 5, 'umap__n_components': 30, 'umap__n_neighbors': 30}",0.42971246006389774,0.432,0.4352,0.4064,0.3968,0.4288,0.4128,0.448,0.4368,0.4272,0.42537124600638976,0.01466775048833743,259
21.882078218460084,0.42852521619215933,2.3750805854797363,0.34658007620106646,5,30,40,"{'knn__n_neighbors': 5, 'umap__n_components': 30, 'umap__n_neighbors': 40}",0.426517571884984,0.4224,0.4416,0.3952,0.384,0.424,0.4048,0.4496,0.4112,0.432,0.41913175718849843,0.019398299635480145,298
24.965905714035035,0.3493589582758499,2.3603485584259034,0.14414011444690097,5,30,50,"{'knn__n_neighbors': 5, 'umap__n_components': 30, 'umap__n_neighbors': 50}",0.42012779552715657,0.4208,0.4384,0.408,0.4048,0.4288,0.408,0.4448,0.4304,0.416,0.42201277955271566,0.012784300983700517,286
11.386325693130493,0.7273331523641028,1.7456382036209106,0.24391741550468068,10,2,10,"{'knn__n_neighbors': 10, 'umap__n_components': 2, 'umap__n_neighbors': 10}",0.3993610223642173,0.4288,0.4304,0.4272,0.408,0.44,0.3968,0.4176,0.4112,0.4496,0.42089610223642177,0.016422476687969877,293
